sku,stock,fecha
A153,1306,2022-03-01
A153,672,2022-04-01
A153,499,2022-05-01
A153,442,2022-06-01
A153,173,2022-07-01
A153,442,2022-08-01
A153,1114,2022-09-01
A153,518,2022-10-01
A153,115,2022-11-01
A153,19,2022-12-01
A153,902,2023-01-01
A153,192,2023-02-01
A153,38,2023-03-01
A153,1018,2023-04-01
A153,154,2023-05-01
A153,154,2023-06-01
A153,0,2023-07-01
A153,115,2023-08-01
A153,0,2023-09-01
A153,0,2023-10-01
A153,0,2023-11-01
A153,0,2023-12-01
A153,0,2024-01-01
A153,0,2024-02-01
A153,0,2024-03-01
A153,0,2024-04-01
A153,0,2024-05-01
A153,0,2024-06-01
A153,0,2024-07-01
A153,0,2024-08-01
A153,0,2024-09-01
A153,0,2024-10-01
A153,0,2024-11-01
A153,0,2024-12-01
A154,22613,2022-01-01
A154,26163,2022-02-01
A154,17931,2022-03-01
A154,10886,2022-04-01
A154,10450,2022-05-01
A154,6742,2022-06-01
A154,9050,2022-07-01
A154,14190,2022-08-01
A154,27989,2022-09-01
A154,22837,2022-10-01
A154,12522,2022-11-01
A154,11346,2022-12-01
A154,8445,2023-01-01
A154,5746,2023-02-01
A154,13866,2023-03-01
A154,5410,2023-04-01
A154,1490,2023-05-01
A154,7157,2023-06-01
A154,974,2023-07-01
A154,134,2023-08-01
A154,1064,2023-09-01
A154,123,2023-10-01
A154,17170,2023-11-01
A154,19656,2023-12-01
A154,17573,2024-01-01
A154,21258,2024-02-01
A154,26488,2024-03-01
A154,17226,2024-04-01
A154,28616,2024-05-01
A154,33320,2024-06-01
A154,28930,2024-07-01
A154,21728,2024-08-01
A154,29243,2024-09-01
A154,20462,2024-10-01
A154,30834,2024-11-01
A154,20362,2024-12-01
A155,64485,2022-01-01
A155,79638,2022-02-01
A155,66781,2022-03-01
A155,51332,2022-04-01
A155,31554,2022-05-01
A155,18171,2022-06-01
A155,6396,2022-07-01
A155,3444,2022-08-01
A155,26666,2022-09-01
A155,10398,2022-10-01
A155,11349,2022-11-01
A155,6298,2022-12-01
A155,21222,2023-01-01
A155,15646,2023-02-01
A155,24567,2023-03-01
A155,16662,2023-04-01
A155,21714,2023-05-01
A155,36375,2023-06-01
A155,25125,2023-07-01
A155,3018,2023-08-01
A155,2001,2023-09-01
A155,1050,2023-10-01
A155,43394,2023-11-01
A155,43427,2023-12-01
A155,49233,2024-01-01
A155,55399,2024-02-01
A155,68421,2024-03-01
A155,57990,2024-04-01
A155,62451,2024-05-01
A155,67896,2024-06-01
A155,68355,2024-07-01
A155,50840,2024-08-01
A155,38737,2024-09-01
A155,18696,2024-10-01
A155,37622,2024-11-01
A155,46576,2024-12-01
A156,51,2022-01-01
A156,21,2022-02-01
A156,5,2022-03-01
A156,23,2022-04-01
A156,0,2022-05-01
A156,21,2022-06-01
A156,30,2022-07-01
A156,7,2022-08-01
A156,15,2022-09-01
A156,0,2022-10-01
A156,0,2022-11-01
A156,24,2022-12-01
A156,28,2023-01-01
A156,81,2023-02-01
A156,48,2023-03-01
A156,8,2023-04-01
A156,0,2023-05-01
A156,0,2023-06-01
A156,0,2023-07-01
A156,0,2023-08-01
A156,0,2023-09-01
A156,0,2023-10-01
A156,0,2023-11-01
A156,0,2023-12-01
A156,0,2024-01-01
A156,0,2024-02-01
A156,0,2024-03-01
A156,0,2024-04-01
A156,0,2024-05-01
A156,0,2024-06-01
A156,8,2024-07-01
A156,13,2024-08-01
A156,9,2024-09-01
A156,18,2024-10-01
A156,21,2024-11-01
A156,11,2024-12-01
A157,3024,2022-01-01
A157,2707,2022-02-01
A157,2275,2022-03-01
A157,1786,2022-04-01
A157,1181,2022-05-01
A157,922,2022-06-01
A157,605,2022-07-01
A157,173,2022-08-01
A157,144,2022-09-01
A157,86,2022-10-01
A157,0,2022-11-01
A157,2966,2022-12-01
A157,2362,2023-01-01
A157,2131,2023-02-01
A157,1555,2023-03-01
A157,1181,2023-04-01
A157,202,2023-05-01
A157,144,2023-06-01
A157,144,2023-07-01
A157,58,2023-08-01
A157,0,2023-09-01
A157,29,2023-10-01
A157,0,2023-11-01
A157,0,2023-12-01
A157,0,2024-01-01
A157,0,2024-02-01
A157,0,2024-03-01
A157,0,2024-04-01
A157,0,2024-05-01
A157,864,2024-06-01
A157,778,2024-07-01
A157,3542,2024-08-01
A157,2736,2024-09-01
A157,3629,2024-10-01
A157,3571,2024-11-01
A157,4032,2024-12-01
A158,19,2022-01-01
A158,9,2022-02-01
A158,9,2022-03-01
A158,12,2022-04-01
A158,9,2022-05-01
A158,5,2022-06-01
A158,15,2022-07-01
A158,4,2022-08-01
A158,0,2022-09-01
A158,0,2022-10-01
A158,0,2022-11-01
A158,12,2022-12-01
A158,17,2023-01-01
A158,42,2023-02-01
A158,0,2023-03-01
A158,0,2023-04-01
A158,0,2023-05-01
A158,0,2023-06-01
A158,0,2023-07-01
A158,0,2023-08-01
A158,0,2023-09-01
A158,0,2023-10-01
A158,0,2023-11-01
A158,0,2023-12-01
A158,0,2024-01-01
A158,0,2024-02-01
A158,0,2024-03-01
A158,0,2024-04-01
A158,0,2024-05-01
A158,0,2024-06-01
A158,8,2024-07-01
A158,23,2024-08-01
A158,29,2024-09-01
A158,22,2024-10-01
A158,4,2024-11-01
A158,2,2024-12-01
A159,2615,2022-01-01
A159,1722,2022-02-01
A159,937,2022-03-01
A159,567,2022-04-01
A159,458,2022-05-01
A159,327,2022-06-01
A159,65,2022-07-01
A159,22,2022-08-01
A159,0,2022-09-01
A159,0,2022-10-01
A159,0,2022-11-01
A159,2484,2022-12-01
A159,588,2023-01-01
A159,65,2023-02-01
A159,0,2023-03-01
A159,0,2023-04-01
A159,0,2023-05-01
A159,0,2023-06-01
A159,0,2023-07-01
A159,0,2023-08-01
A159,0,2023-09-01
A159,0,2023-10-01
A159,0,2023-11-01
A159,0,2023-12-01
A159,0,2024-01-01
A159,0,2024-02-01
A159,0,2024-03-01
A159,0,2024-04-01
A159,0,2024-05-01
A159,2179,2024-06-01
A159,1787,2024-07-01
A159,3051,2024-08-01
A159,1329,2024-09-01
A159,3596,2024-10-01
A159,1286,2024-11-01
A159,2680,2024-12-01
A160,3,2022-01-01
A160,1,2022-02-01
A160,4,2022-03-01
A160,11,2022-04-01
A160,0,2022-05-01
A160,0,2022-06-01
A160,0,2022-07-01
A160,0,2022-08-01
A160,0,2022-09-01
A160,0,2022-10-01
A160,0,2022-11-01
A160,23,2022-12-01
A160,12,2023-01-01
A160,21,2023-02-01
A160,0,2023-03-01
A160,0,2023-04-01
A160,0,2023-05-01
A160,0,2023-06-01
A160,0,2023-07-01
A160,0,2023-08-01
A160,0,2023-09-01
A160,0,2023-10-01
A160,0,2023-11-01
A160,0,2023-12-01
A160,0,2024-01-01
A160,0,2024-02-01
A160,0,2024-03-01
A160,0,2024-04-01
A160,0,2024-05-01
A160,0,2024-06-01
A160,3,2024-07-01
A160,0,2024-08-01
A160,22,2024-09-01
A160,14,2024-10-01
A160,7,2024-11-01
A160,22,2024-12-01
A161,1176,2022-01-01
A161,480,2022-02-01
A161,1320,2022-03-01
A161,360,2022-04-01
A161,48,2022-05-01
A161,24,2022-06-01
A161,0,2022-07-01
A161,0,2022-08-01
A161,0,2022-09-01
A161,0,2022-10-01
A161,0,2022-11-01
A161,2856,2022-12-01
A161,1584,2023-01-01
A161,1008,2023-02-01
A161,240,2023-03-01
A161,216,2023-04-01
A161,144,2023-05-01
A161,0,2023-06-01
A161,0,2023-07-01
A161,120,2023-08-01
A161,0,2023-09-01
A161,72,2023-10-01
A161,0,2023-11-01
A161,0,2023-12-01
A161,0,2024-01-01
A161,0,2024-02-01
A161,0,2024-03-01
A161,0,2024-04-01
A161,0,2024-05-01
A161,1272,2024-06-01
A161,696,2024-07-01
A161,2544,2024-08-01
A161,1752,2024-09-01
A161,2520,2024-10-01
A161,1440,2024-11-01
A161,1464,2024-12-01
A162,0,2022-01-01
A162,0,2022-02-01
A162,0,2022-03-01
A162,0,2022-04-01
A162,0,2022-05-01
A162,0,2022-06-01
A162,0,2022-07-01
A162,0,2022-08-01
A162,0,2022-09-01
A162,0,2022-10-01
A162,0,2022-11-01
A162,29,2022-12-01
A162,29,2023-01-01
A162,58,2023-02-01
A162,8,2023-03-01
A162,0,2023-04-01
A162,0,2023-05-01
A162,0,2023-06-01
A162,0,2023-07-01
A162,0,2023-08-01
A162,0,2023-09-01
A162,0,2023-10-01
A162,0,2023-11-01
A162,0,2023-12-01
A162,0,2024-01-01
A162,0,2024-02-01
A162,0,2024-03-01
A162,0,2024-04-01
A162,0,2024-05-01
A162,0,2024-06-01
A162,12,2024-07-01
A162,27,2024-08-01
A162,23,2024-09-01
A162,2,2024-10-01
A162,1,2024-11-01
A162,15,2024-12-01
A163,585,2022-01-01
A163,127,2022-02-01
A163,1018,2022-03-01
A163,432,2022-04-01
A163,254,2022-05-01
A163,254,2022-06-01
A163,0,2022-07-01
A163,0,2022-08-01
A163,0,2022-09-01
A163,0,2022-10-01
A163,0,2022-11-01
A163,2061,2022-12-01
A163,1297,2023-01-01
A163,941,2023-02-01
A163,687,2023-03-01
A163,458,2023-04-01
A163,229,2023-05-01
A163,0,2023-06-01
A163,178,2023-07-01
A163,76,2023-08-01
A163,51,2023-09-01
A163,0,2023-10-01
A163,25,2023-11-01
A163,0,2023-12-01
A163,0,2024-01-01
A163,0,2024-02-01
A163,0,2024-03-01
A163,0,2024-04-01
A163,0,2024-05-01
A163,1272,2024-06-01
A163,51,2024-07-01
A163,1374,2024-08-01
A163,1018,2024-09-01
A163,2010,2024-10-01
A163,1247,2024-11-01
A163,687,2024-12-01
A164,563,2022-01-01
A164,538,2022-02-01
A164,512,2022-03-01
A164,486,2022-04-01
A164,457,2022-05-01
A164,438,2022-06-01
A164,433,2022-07-01
A164,407,2022-08-01
A164,399,2022-09-01
A164,377,2022-10-01
A164,357,2022-11-01
A164,351,2022-12-01
A164,328,2023-01-01
A164,309,2023-02-01
A164,277,2023-03-01
A164,258,2023-04-01
A164,218,2023-05-01
A164,194,2023-06-01
A164,172,2023-07-01
A164,141,2023-08-01
A164,132,2023-09-01
A164,113,2023-10-01
A164,74,2023-11-01
A164,69,2023-12-01
A164,54,2024-01-01
A164,32,2024-02-01
A164,8,2024-03-01
A164,26,2024-04-01
A164,6,2024-05-01
A164,6,2024-06-01
A164,31,2024-07-01
A164,26,2024-08-01
A164,6,2024-09-01
A164,19,2024-10-01
A164,23,2024-11-01
A164,17,2024-12-01
A165,477,2022-01-01
A165,472,2022-02-01
A165,459,2022-03-01
A165,453,2022-04-01
A165,443,2022-05-01
A165,438,2022-06-01
A165,421,2022-07-01
A165,399,2022-08-01
A165,395,2022-09-01
A165,391,2022-10-01
A165,388,2022-11-01
A165,102,2022-12-01
A165,101,2023-01-01
A165,98,2023-02-01
A165,94,2023-03-01
A165,87,2023-04-01
A165,67,2023-05-01
A165,60,2023-06-01
A165,56,2023-07-01
A165,44,2023-08-01
A165,24,2023-09-01
A165,16,2023-10-01
A165,8,2023-11-01
A165,0,2023-12-01
A165,0,2024-01-01
A165,0,2024-02-01
A165,0,2024-03-01
A165,0,2024-04-01
A165,0,2024-05-01
A165,0,2024-06-01
A165,0,2024-07-01
A165,0,2024-08-01
A165,0,2024-09-01
A165,0,2024-10-01
A165,0,2024-11-01
A165,0,2024-12-01
A166,2053,2022-01-01
A166,2013,2022-02-01
A166,1903,2022-03-01
A166,1797,2022-04-01
A166,1702,2022-05-01
A166,1652,2022-06-01
A166,1519,2022-07-01
A166,1392,2022-08-01
A166,1281,2022-09-01
A166,1184,2022-10-01
A166,1110,2022-11-01
A166,986,2022-12-01
A166,865,2023-01-01
A166,816,2023-02-01
A166,725,2023-03-01
A166,759,2023-04-01
A166,652,2023-05-01
A166,579,2023-06-01
A166,453,2023-07-01
A166,351,2023-08-01
A166,309,2023-09-01
A166,196,2023-10-01
A166,55,2023-11-01
A166,8,2023-12-01
A166,54,2024-01-01
A166,8,2024-02-01
A166,113,2024-03-01
A166,59,2024-04-01
A166,8,2024-05-01
A166,54,2024-06-01
A166,32,2024-07-01
A166,24,2024-08-01
A166,8,2024-09-01
A166,26,2024-10-01
A166,89,2024-11-01
A166,50,2024-12-01
A167,657,2022-01-01
A167,616,2022-02-01
A167,532,2022-03-01
A167,516,2022-04-01
A167,491,2022-05-01
A167,451,2022-06-01
A167,199,2022-07-01
A167,155,2022-08-01
A167,424,2022-09-01
A167,391,2022-10-01
A167,371,2022-11-01
A167,1132,2022-12-01
A167,1127,2023-01-01
A167,1107,2023-02-01
A167,1098,2023-03-01
A167,1092,2023-04-01
A167,1073,2023-05-01
A167,1056,2023-06-01
A167,1042,2023-07-01
A167,1032,2023-08-01
A167,0,2023-09-01
A167,1010,2023-10-01
A167,996,2023-11-01
A167,967,2023-12-01
A167,937,2024-01-01
A167,908,2024-02-01
A167,968,2024-03-01
A167,164,2024-04-01
A167,120,2024-05-01
A167,154,2024-06-01
A167,133,2024-07-01
A167,187,2024-08-01
A167,147,2024-09-01
A167,123,2024-10-01
A167,181,2024-11-01
A167,164,2024-12-01
A168,3084,2022-01-01
A168,2788,2022-02-01
A168,2469,2022-03-01
A168,2288,2022-04-01
A168,2066,2022-05-01
A168,1841,2022-06-01
A168,1635,2022-07-01
A168,1091,2022-08-01
A168,876,2022-09-01
A168,578,2022-10-01
A168,146,2022-11-01
A168,52,2022-12-01
A168,0,2023-01-01
A168,33,2023-02-01
A168,0,2023-03-01
A168,234,2023-04-01
A168,153,2023-05-01
A168,0,2023-06-01
A168,218,2023-07-01
A168,0,2023-08-01
A168,322,2023-09-01
A168,26,2023-10-01
A168,302,2023-11-01
A168,175,2023-12-01
A168,374,2024-01-01
A168,195,2024-02-01
A168,0,2024-03-01
A168,206,2024-04-01
A168,27,2024-05-01
A168,27,2024-06-01
A168,112,2024-07-01
A168,221,2024-08-01
A168,84,2024-09-01
A168,96,2024-10-01
A168,210,2024-11-01
A168,27,2024-12-01
A169,0,2022-01-01
A169,0,2022-02-01
A169,0,2022-03-01
A169,0,2022-04-01
A169,0,2022-05-01
A169,0,2022-06-01
A169,0,2022-07-01
A169,0,2022-08-01
A169,0,2022-09-01
A169,0,2022-10-01
A169,0,2022-11-01
A169,0,2022-12-01
A169,0,2023-01-01
A169,0,2023-02-01
A169,0,2023-03-01
A169,0,2023-04-01
A169,0,2023-05-01
A169,0,2023-06-01
A169,0,2023-07-01
A169,0,2023-08-01
A169,0,2023-09-01
A169,0,2023-10-01
A169,0,2023-11-01
A169,0,2023-12-01
A169,0,2024-01-01
A169,0,2024-02-01
A169,0,2024-03-01
A169,0,2024-04-01
A169,0,2024-05-01
A169,0,2024-06-01
A169,0,2024-07-01
A169,0,2024-08-01
A169,0,2024-09-01
A169,0,2024-10-01
A169,0,2024-11-01
A169,0,2024-12-01
A170,1231,2022-01-01
A170,1195,2022-02-01
A170,1129,2022-03-01
A170,1031,2022-04-01
A170,903,2022-05-01
A170,805,2022-06-01
A170,1233,2022-07-01
A170,1111,2022-08-01
A170,1036,2022-09-01
A170,886,2022-10-01
A170,816,2022-11-01
A170,922,2022-12-01
A170,794,2023-01-01
A170,736,2023-02-01
A170,622,2023-03-01
A170,274,2023-04-01
A170,198,2023-05-01
A170,56,2023-06-01
A170,21,2023-07-01
A170,99,2023-08-01
A170,61,2023-09-01
A170,7,2023-10-01
A170,208,2023-11-01
A170,200,2023-12-01
A170,77,2024-01-01
A170,12,2024-02-01
A170,101,2024-03-01
A170,15,2024-04-01
A170,0,2024-05-01
A170,125,2024-06-01
A170,0,2024-07-01
A170,264,2024-08-01
A170,256,2024-09-01
A170,193,2024-10-01
A170,125,2024-11-01
A170,12,2024-12-01
A171,2602,2022-01-01
A171,2547,2022-02-01
A171,2401,2022-03-01
A171,2203,2022-04-01
A171,2160,2022-05-01
A171,2081,2022-06-01
A171,1923,2022-07-01
A171,1880,2022-08-01
A171,1851,2022-09-01
A171,1756,2022-10-01
A171,1620,2022-11-01
A171,1650,2022-12-01
A171,1313,2023-01-01
A171,1168,2023-02-01
A171,910,2023-03-01
A171,822,2023-04-01
A171,775,2023-05-01
A171,635,2023-06-01
A171,490,2023-07-01
A171,323,2023-08-01
A171,288,2023-09-01
A171,229,2023-10-01
A171,144,2023-11-01
A171,104,2023-12-01
A171,55,2024-01-01
A171,23,2024-02-01
A171,211,2024-03-01
A171,101,2024-04-01
A171,25,2024-05-01
A171,254,2024-06-01
A171,147,2024-07-01
A171,257,2024-08-01
A171,181,2024-09-01
A171,114,2024-10-01
A171,0,2024-11-01
A171,0,2024-12-01
A172,1709,2022-01-01
A172,1628,2022-02-01
A172,1163,2022-03-01
A172,1087,2022-04-01
A172,1079,2022-05-01
A172,392,2022-06-01
A172,352,2022-07-01
A172,146,2022-08-01
A172,488,2022-09-01
A172,341,2022-10-01
A172,154,2022-11-01
A172,409,2022-12-01
A172,371,2023-01-01
A172,267,2023-02-01
A172,77,2023-03-01
A172,283,2023-04-01
A172,355,2023-05-01
A172,217,2023-06-01
A172,175,2023-07-01
A172,371,2023-08-01
A172,321,2023-09-01
A172,280,2023-10-01
A172,504,2023-11-01
A172,469,2023-12-01
A172,420,2024-01-01
A172,344,2024-02-01
A172,351,2024-03-01
A172,314,2024-04-01
A172,0,2024-05-01
A172,180,2024-06-01
A172,422,2024-07-01
A172,348,2024-08-01
A172,302,2024-09-01
A172,223,2024-10-01
A172,433,2024-11-01
A172,331,2024-12-01
A173,403,2022-01-01
A173,96,2022-02-01
A173,58,2022-03-01
A173,58,2022-04-01
A173,0,2022-05-01
A173,57,2022-06-01
A173,94,2022-07-01
A173,0,2022-08-01
A173,517,2022-09-01
A173,440,2022-10-01
A173,210,2022-11-01
A173,384,2022-12-01
A173,248,2023-01-01
A173,113,2023-02-01
A173,365,2023-03-01
A173,211,2023-04-01
A173,0,2023-05-01
A173,115,2023-06-01
A173,96,2023-07-01
A173,77,2023-08-01
A173,58,2023-09-01
A173,38,2023-10-01
A173,288,2023-11-01
A173,269,2023-12-01
A173,249,2024-01-01
A173,173,2024-02-01
A173,154,2024-03-01
A173,134,2024-04-01
A173,58,2024-05-01
A173,96,2024-06-01
A173,77,2024-07-01
A173,58,2024-08-01
A173,19,2024-09-01
A173,192,2024-10-01
A173,134,2024-11-01
A173,0,2024-12-01
A174,2396,2022-01-01
A174,0,2022-02-01
A174,2394,2022-03-01
A174,2292,2022-04-01
A174,2287,2022-05-01
A174,2186,2022-06-01
A174,2142,2022-07-01
A174,2059,2022-08-01
A174,1977,2022-09-01
A174,1951,2022-10-01
A174,1782,2022-11-01
A174,1872,2022-12-01
A174,0,2023-01-01
A174,0,2023-02-01
A174,1803,2023-03-01
A174,1664,2023-04-01
A174,1649,2023-05-01
A174,1634,2023-06-01
A174,1623,2023-07-01
A174,1477,2023-08-01
A174,1373,2023-09-01
A174,1336,2023-10-01
A174,1112,2023-11-01
A174,1037,2023-12-01
A174,816,2024-01-01
A174,728,2024-02-01
A174,499,2024-03-01
A174,423,2024-04-01
A174,402,2024-05-01
A174,388,2024-06-01
A174,385,2024-07-01
A174,302,2024-08-01
A174,0,2024-09-01
A174,204,2024-10-01
A174,197,2024-11-01
A174,216,2024-12-01
A175,4010,2022-01-01
A175,3841,2022-02-01
A175,3083,2022-03-01
A175,2747,2022-04-01
A175,2217,2022-05-01
A175,2036,2022-06-01
A175,1548,2022-07-01
A175,1131,2022-08-01
A175,418,2022-09-01
A175,45,2022-10-01
A175,33,2022-11-01
A175,602,2022-12-01
A175,370,2023-01-01
A175,145,2023-02-01
A175,267,2023-03-01
A175,151,2023-04-01
A175,548,2023-05-01
A175,456,2023-06-01
A175,246,2023-07-01
A175,99,2023-08-01
A175,396,2023-09-01
A175,185,2023-10-01
A175,610,2023-11-01
A175,504,2023-12-01
A175,258,2024-01-01
A175,39,2024-02-01
A175,267,2024-03-01
A175,443,2024-04-01
A175,3,2024-05-01
A175,35,2024-06-01
A175,500,2024-07-01
A175,77,2024-08-01
A175,0,2024-09-01
A175,413,2024-10-01
A175,346,2024-11-01
A175,198,2024-12-01
A176,0,2022-01-01
A176,0,2022-02-01
A176,0,2022-03-01
A176,0,2022-04-01
A176,0,2022-05-01
A176,0,2022-06-01
A176,0,2022-07-01
A176,0,2022-08-01
A176,0,2022-09-01
A176,0,2022-10-01
A176,0,2022-11-01
A176,0,2022-12-01
A176,0,2023-01-01
A176,0,2023-02-01
A176,0,2023-03-01
A176,0,2023-04-01
A176,0,2023-05-01
A176,0,2023-06-01
A176,0,2023-07-01
A176,0,2023-08-01
A176,0,2023-09-01
A176,0,2023-10-01
A176,0,2023-11-01
A176,0,2023-12-01
A176,0,2024-01-01
A176,0,2024-02-01
A176,0,2024-03-01
A176,0,2024-04-01
A176,0,2024-05-01
A176,0,2024-06-01
A176,0,2024-07-01
A176,0,2024-08-01
A176,0,2024-09-01
A176,0,2024-10-01
A176,0,2024-11-01
A176,0,2024-12-01
A177,1382,2022-01-01
A177,740,2022-02-01
A177,510,2022-03-01
A177,405,2022-04-01
A177,9,2022-05-01
A177,491,2022-06-01
A177,374,2022-07-01
A177,216,2022-08-01
A177,470,2022-09-01
A177,395,2022-10-01
A177,150,2022-11-01
A177,592,2022-12-01
A177,464,2023-01-01
A177,431,2023-02-01
A177,618,2023-03-01
A177,541,2023-04-01
A177,297,2023-05-01
A177,156,2023-06-01
A177,2,2023-07-01
A177,693,2023-08-01
A177,621,2023-09-01
A177,614,2023-10-01
A177,412,2023-11-01
A177,2,2023-12-01
A177,443,2024-01-01
A177,77,2024-02-01
A177,703,2024-03-01
A177,541,2024-04-01
A177,444,2024-05-01
A177,316,2024-06-01
A177,573,2024-07-01
A177,343,2024-08-01
A177,0,2024-09-01
A177,512,2024-10-01
A177,318,2024-11-01
A177,542,2024-12-01
A178,487,2022-01-01
A178,352,2022-02-01
A178,45,2022-03-01
A178,0,2022-04-01
A178,0,2022-05-01
A178,1101,2022-06-01
A178,942,2022-07-01
A178,18,2022-08-01
A178,1152,2022-09-01
A178,688,2022-10-01
A178,420,2022-11-01
A178,621,2022-12-01
A178,476,2023-01-01
A178,968,2023-02-01
A178,481,2023-03-01
A178,862,2023-04-01
A178,584,2023-05-01
A178,36,2023-06-01
A178,0,2023-07-01
A178,679,2023-08-01
A178,934,2023-09-01
A178,399,2023-10-01
A178,1025,2023-11-01
A178,794,2023-12-01
A178,680,2024-01-01
A178,630,2024-02-01
A178,551,2024-03-01
A178,860,2024-04-01
A178,462,2024-05-01
A178,488,2024-06-01
A178,586,2024-07-01
A178,1113,2024-08-01
A178,970,2024-09-01
A178,813,2024-10-01
A178,933,2024-11-01
A178,736,2024-12-01
A179,982,2022-01-01
A179,937,2022-02-01
A179,854,2022-03-01
A179,823,2022-04-01
A179,823,2022-05-01
A179,810,2022-06-01
A179,791,2022-07-01
A179,624,2022-08-01
A179,612,2022-09-01
A179,573,2022-10-01
A179,548,2022-11-01
A179,550,2022-12-01
A179,0,2023-01-01
A179,390,2023-02-01
A179,205,2023-03-01
A179,13,2023-04-01
A179,0,2023-05-01
A179,0,2023-06-01
A179,0,2023-07-01
A179,0,2023-08-01
A179,19,2023-09-01
A179,102,2023-10-01
A179,6,2023-11-01
A179,0,2023-12-01
A179,38,2024-01-01
A179,26,2024-02-01
A179,0,2024-03-01
A179,19,2024-04-01
A179,0,2024-05-01
A179,0,2024-06-01
A179,0,2024-07-01
A179,13,2024-08-01
A179,0,2024-09-01
A179,0,2024-10-01
A179,0,2024-11-01
A179,0,2024-12-01
A180,0,2022-01-01
A180,0,2022-02-01
A180,0,2022-03-01
A180,0,2022-04-01
A180,0,2022-05-01
A180,0,2022-06-01
A180,0,2022-07-01
A180,0,2022-08-01
A180,0,2022-09-01
A180,0,2022-10-01
A180,0,2022-11-01
A180,0,2022-12-01
A180,0,2023-01-01
A180,0,2023-02-01
A180,0,2023-03-01
A180,0,2023-04-01
A180,0,2023-05-01
A180,0,2023-06-01
A180,0,2023-07-01
A180,0,2023-08-01
A180,0,2023-09-01
A180,0,2023-10-01
A180,0,2023-11-01
A180,0,2023-12-01
A180,0,2024-01-01
A180,0,2024-02-01
A180,0,2024-03-01
A180,0,2024-04-01
A180,0,2024-05-01
A180,0,2024-06-01
A180,0,2024-07-01
A180,0,2024-08-01
A180,0,2024-09-01
A180,0,2024-10-01
A180,0,2024-11-01
A180,0,2024-12-01
A181,0,2022-01-01
A181,0,2022-02-01
A181,0,2022-03-01
A181,0,2022-04-01
A181,0,2022-05-01
A181,0,2022-06-01
A181,0,2022-07-01
A181,0,2022-08-01
A181,0,2022-09-01
A181,0,2022-10-01
A181,0,2022-11-01
A181,0,2022-12-01
A181,0,2023-01-01
A181,0,2023-02-01
A181,0,2023-03-01
A181,0,2023-04-01
A181,0,2023-05-01
A181,0,2023-06-01
A181,0,2023-07-01
A181,0,2023-08-01
A181,0,2023-09-01
A181,0,2023-10-01
A181,0,2023-11-01
A181,0,2023-12-01
A181,0,2024-01-01
A181,0,2024-02-01
A181,0,2024-03-01
A181,0,2024-04-01
A181,0,2024-05-01
A181,0,2024-06-01
A181,0,2024-07-01
A181,0,2024-08-01
A181,0,2024-09-01
A181,0,2024-10-01
A181,0,2024-11-01
A181,0,2024-12-01
A182,89,2022-01-01
A182,0,2022-02-01
A182,0,2022-03-01
A182,500,2022-04-01
A182,397,2022-05-01
A182,0,2022-06-01
A182,0,2022-07-01
A182,380,2022-08-01
A182,363,2022-09-01
A182,328,2022-10-01
A182,288,2022-11-01
A182,204,2022-12-01
A182,125,2023-01-01
A182,114,2023-02-01
A182,110,2023-03-01
A182,105,2023-04-01
A182,44,2023-05-01
A182,39,2023-06-01
A182,0,2023-07-01
A182,34,2023-08-01
A182,0,2023-09-01
A182,30,2023-10-01
A182,21,2023-11-01
A182,0,2023-12-01
A182,2,2024-01-01
A182,0,2024-02-01
A182,0,2024-03-01
A182,0,2024-04-01
A182,0,2024-05-01
A182,0,2024-06-01
A182,0,2024-07-01
A182,0,2024-08-01
A182,0,2024-09-01
A182,0,2024-10-01
A182,0,2024-11-01
A182,0,2024-12-01
A183,404,2022-01-01
A183,366,2022-02-01
A183,320,2022-03-01
A183,387,2022-04-01
A183,372,2022-05-01
A183,331,2022-06-01
A183,322,2022-07-01
A183,295,2022-08-01
A183,293,2022-09-01
A183,287,2022-10-01
A183,222,2022-11-01
A183,220,2022-12-01
A183,171,2023-01-01
A183,164,2023-02-01
A183,0,2023-03-01
A183,124,2023-04-01
A183,57,2023-05-01
A183,54,2023-06-01
A183,39,2023-07-01
A183,23,2023-08-01
A183,19,2023-09-01
A183,3,2023-10-01
A183,0,2023-11-01
A183,0,2023-12-01
A183,0,2024-01-01
A183,0,2024-02-01
A183,0,2024-03-01
A183,0,2024-04-01
A183,0,2024-05-01
A183,0,2024-06-01
A183,2,2024-07-01
A183,0,2024-08-01
A183,0,2024-09-01
A183,0,2024-10-01
A183,0,2024-11-01
A183,0,2024-12-01
A184,1833,2022-01-01
A184,1619,2022-02-01
A184,1158,2022-03-01
A184,1447,2022-04-01
A184,1241,2022-05-01
A184,1670,2022-06-01
A184,1659,2022-07-01
A184,1200,2022-08-01
A184,0,2022-09-01
A184,771,2022-10-01
A184,696,2022-11-01
A184,322,2022-12-01
A184,0,2023-01-01
A184,0,2023-02-01
A184,0,2023-03-01
A184,429,2023-04-01
A184,214,2023-05-01
A184,75,2023-06-01
A184,54,2023-07-01
A184,0,2023-08-01
A184,54,2023-09-01
A184,41,2023-10-01
A184,41,2023-11-01
A184,0,2023-12-01
A184,0,2024-01-01
A184,19,2024-02-01
A184,0,2024-03-01
A184,19,2024-04-01
A184,0,2024-05-01
A184,0,2024-06-01
A184,0,2024-07-01
A184,234,2024-08-01
A184,223,2024-09-01
A184,161,2024-10-01
